18.10104,28.83527,20.10927,7.36294,12.3148,14.56334,12.08623,11.34975,17.38611,0,14.91602
5.715375,38.97109,30.2451,19.72586,20.19085,2.177676,5.226225,10.35802,5.000447,12.63817,8.844363
24.62984,24.54679,15.28532,1.300088,16.61119,21.09215,17.41893,18.64331,23.91492,7.738378,19.21241
0.6312507,43.75788,36.11404,25.5948,23.55597,4.784741,9.796195,13.72314,3.899774,18.50712,7.926989
7.161791,38.58442,29.85843,19.33919,22.53888,3.624092,2.625691,12.70605,5.905663,12.2515,8.814281
1.157119,43.28591,36.68518,25.99637,23.02139,5.311428,10.32288,13.18855,4.577929,19.07825,7.195866
0.1600593,43.28669,35.76612,25.24689,23.08478,4.436824,9.448277,13.25195,3.96206,18.1592,8.362166
5.930294,39.58048,30.85448,20.33524,22.0119,2.392595,3.45983,12.17906,4.674166,13.24755,7.168864
3.0021,42.23895,35.63821,24.94941,21.99029,5.484147,11.33657,12.15745,5.824441,18.03128,6.552092
1.537174,43.20128,36.60055,25.91175,22.93582,5.328209,10.33966,13.10298,4.957985,18.99362,6.76684
13.11543,36.66057,27.70212,13.7169,20.14559,9.577732,4.260926,12.06894,11.8593,7.830794,10.44952
26.45652,17.21502,11.71395,13.87364,5.008124,24.61874,23.7446,14.25678,28.04448,13.5013,7.356204
1.580394,42.86192,36.26118,25.57239,22.59717,4.988848,10.0003,12.76433,5.001204,18.65426,7.085873
40.96375,4.67159,10.44419,24.36838,19.51535,39.12597,36.97895,28.76402,42.55172,26.73567,21.86343
3.040582,43.15284,34.42684,23.90761,23.89974,3.432626,7.567795,14.0669,0.5662006,16.81991,7.518978
18.19709,29.74959,21.0236,7.640635,13.23461,14.6594,11.25747,11.4458,17.48217,0.9198184,15.83584
17.94274,30.63541,21.90941,8.52645,14.12043,14.40504,10.73183,12.33162,17.22781,1.805634,16.92042
42.79653,1.222908,8.762446,22.68664,21.34813,40.95875,38.81173,30.5968,44.3845,28.56845,23.69621
23.27957,26.21181,16.95034,2.965106,17.65237,19.74187,16.06865,17.50091,22.56464,6.595976,20.2536
18.6166,30.1974,21.47141,8.088442,13.68778,15.0789,11.40569,11.89361,17.90167,1.372983,17.59428
12.11798,33.13393,24.40793,13.71911,15.54547,8.403862,7.843006,5.737498,11.22663,6.800995,14.0316
24.03919,19.48707,13.78592,13.83633,2.337639,22.2014,23.10643,11.83945,25.62715,12.86313,4.938863
14.67789,33.45452,24.49607,10.51085,16.93954,11.14019,7.466976,11.19771,13.96295,4.624747,13.65557
20.88404,27.5514,18.28993,4.3047,18.99197,17.34634,13.67312,17.40386,20.16911,7.294817,19.86172
36.12003,23.5675,14.97561,11.10086,26.32039,32.58232,29.07868,29.36873,35.40509,18.46379,28.92161
18.11331,29.66582,20.93982,7.556856,13.15083,14.57562,11.25568,11.36203,17.39839,0.8360387,15.75206
34.84735,9.022938,0,13.98523,15.61319,31.30965,30.28408,24.20903,34.13242,20.04079,18.21441
0.6064998,43.73389,36.08989,25.57065,23.53123,4.760583,9.772037,13.69839,3.938038,18.48296,7.967234
4.40959,38.71705,32.11631,21.42752,18.46839,4.449042,10.30147,8.635554,7.104809,14.50938,10.07399
4.40959,38.71705,32.11631,21.42752,18.46839,4.449042,10.30147,8.635554,7.104809,14.50938,10.07399
18.11082,29.31159,20.5856,7.202638,12.79112,14.57312,11.90419,11.35953,17.39589,0.4763286,15.39235
13.00873,33.38058,24.65458,13.96577,14.11008,9.839254,9.151754,4.302105,12.66202,7.047646,15.88275
7.905998,39.23564,30.50964,19.9904,23.29413,4.368298,3.276901,13.46129,6.649869,12.90271,9.465493
2.741381,42.87873,34.15273,23.6335,23.60053,3.133424,7.293685,13.7677,0.8654021,16.54581,7.818181
17.85795,29.41046,20.68446,7.301497,12.89547,14.32026,11.51104,11.10666,17.14303,0.5806786,15.4967
15.05088,33.21492,24.25646,10.27124,16.69993,11.51318,7.839972,11.5707,14.33595,4.385139,14.02857
0.585633,42.541,35.30037,25.04301,22.33909,4.232945,9.244397,12.50626,3.829474,17.95532,8.204608
16.44592,31.68648,22.72803,8.74281,15.1715,12.90823,9.235012,12.96575,15.731,2.856707,15.42361
1.476057,43.07201,36.47128,25.78248,22.80725,5.198937,10.21039,12.97442,4.896868,18.86435,6.825623
2.294529,41.10962,34.03658,23.51735,20.92517,2.992618,8.84504,11.09233,4.642985,16.42966,9.043619
13.21989,32.47604,24.75708,14.50892,13.60658,10.38241,9.694907,3.798606,13.20518,7.590798,15.37925
13.21989,32.47604,24.75708,14.50892,13.60658,10.38241,9.694907,3.798606,13.20518,7.590798,15.37925
1.476057,43.07201,36.47128,25.78248,22.80725,5.198937,10.21039,12.97442,4.896868,18.86435,6.825623
47.15281,4.693731,11.44196,25.3141,25.70441,45.31503,41.61295,34.95307,48.74078,31.36966,11.5172
3.695818,39.62494,33.02421,22.33541,19.37629,4.735622,10.58805,9.543453,6.391037,15.41728,9.360218
42.09092,8.766632,7.356645,21.2288,22.85675,38.55321,37.52763,31.45259,41.37598,27.28435,25.45798
17.94274,30.63541,21.90941,8.52645,14.12043,14.40504,10.73183,12.33162,17.22781,1.805634,16.92042
18.6166,30.1974,21.47141,8.088442,13.68778,15.0789,11.40569,11.89361,17.90167,1.372983,17.59428
40.96375,4.67159,10.44419,24.36838,19.51535,39.12597,36.97895,28.76402,42.55172,26.73567,21.86343
9.188892,40.58628,31.86028,19.48554,25.09201,5.981119,1.507718,15.28404,7.773603,13.59944,4.680875
26.44782,27.67338,18.41191,4.426684,19.73779,22.91012,19.23692,21.76991,25.73289,10.86498,22.5516
5.34821,37.77843,31.17769,20.48889,17.52977,3.510423,9.362846,7.696934,6.936165,13.57076,11.01261
5.34821,37.77843,31.17769,20.48889,17.52977,3.510423,9.362846,7.696934,6.936165,13.57076,11.01261
2.592226,43.02789,34.30189,23.78266,23.74969,3.282579,7.44284,13.91685,1.014557,16.69496,7.967336
2.925632,44.73181,36.00581,25.48657,25.4787,5.011591,8.657464,15.64587,1.012766,18.39888,5.974505
43.05702,0,9.022937,22.94713,21.60862,41.21924,39.07222,30.85729,44.64499,28.82894,23.9567
3.361469,40.19738,33.12435,22.60512,19.94872,2.080384,7.932807,10.11588,5.506126,15.51742,11.2438
14.81338,33.50199,24.54354,10.55831,16.987,11.27568,7.602471,11.3332,14.09845,4.672211,13.79107
7.743692,35.70842,28.78221,18.0934,15.45977,5.905905,7.978568,5.626928,9.331648,11.17528,13.97854
1.476057,43.07201,36.47128,25.78248,22.80725,5.198937,10.21039,12.97442,4.896868,18.86435,6.825623
11.61194,33.63997,24.91397,14.22515,16.05151,7.897824,8.349043,6.243534,10.72059,7.307033,14.53764
2.845995,44.77696,36.05095,25.53171,25.72569,5.056736,8.577826,15.89286,1.05791,18.44403,5.894869
2.051993,43.34768,36.74696,26.05815,23.1,5.846177,10.85763,13.26717,5.472803,19.14002,6.491231
1.476057,43.07201,36.47128,25.78248,22.80725,5.198937,10.21039,12.97442,4.896868,18.86435,6.825623
0.2699048,43.13012,35.64199,25.12276,22.94567,4.312689,9.324142,13.11284,3.837925,18.03506,8.347694
18.11658,29.66908,20.94308,7.560122,13.1541,14.57888,11.43546,11.36529,17.40165,0.8393039,15.75532
23.14879,19.98348,13.37457,12.17876,3.713271,21.31101,21.44886,11.47181,24.73676,11.20556,6.314497
7.161791,38.58442,29.85843,19.33919,22.53888,3.624092,2.625691,12.70605,5.905663,12.2515,8.814281
0.6193953,43.74603,36.103,25.58377,23.54412,4.773704,9.785157,13.71128,4.040206,18.49608,7.684619
7.662792,38.99243,30.26643,19.74719,23.03988,4.125093,3.033696,13.20705,6.406663,12.6595,9.222287
1.156171,43.4271,36.18647,26.12054,23.16235,5.310481,10.32193,13.32952,4.576982,19.03285,7.281103
22.50091,22.38884,13.42694,4.504962,10.93408,18.96322,17.13373,14.56853,21.78599,6.890429,13.53531
0.7965547,43.65184,36.28016,25.76093,23.39121,4.950863,9.962317,13.55837,4.217366,18.67324,7.507459
18.39354,29.84022,21.11422,7.73126,13.32524,14.85584,11.18262,11.53643,17.67861,1.010443,15.92646
1.56905,42.97902,36.37828,25.68948,22.71426,5.105943,10.1174,12.88142,4.989861,18.77135,6.732629
2.099262,43.19529,36.59455,25.90575,22.94663,5.889468,10.90092,13.1138,5.520072,18.98763,6.338012
17.94274,30.63541,21.90941,8.52645,14.12043,14.40504,10.73183,12.33162,17.22781,1.805634,16.92042
8.528659,37.20127,28.47527,17.95603,21.38454,4.990956,2.199754,11.57657,7.272527,10.86834,8.388344
17.69841,30.434,21.708,8.325037,13.91901,14.16071,10.48749,12.13021,16.98348,1.60422,16.67609
4.594309,41.16651,32.44051,21.92128,22.38626,2.766962,5.581462,12.55343,2.693238,14.83358,8.892449
22.06038,22.05998,14.82963,13.00312,3.340216,20.2226,19.21156,10.3834,23.85837,8.96826,5.941441
14.67789,33.45452,24.49607,10.51085,16.93954,11.14019,7.466976,11.19771,13.96295,4.624747,13.65557
17.91755,30.31289,21.5869,8.203937,13.82403,14.37986,10.70664,12.00911,17.20263,1.509234,16.89524
6.19878,39.08952,32.48878,21.79999,18.84086,4.083492,9.935915,9.008026,7.509234,14.88186,13.2469
14.67789,33.45452,24.49607,10.51085,16.93954,11.14019,7.466976,11.19771,13.96295,4.624747,13.65557
14.69755,28.4188,21.18845,15.39834,8.617177,12.85977,13.71249,3.373025,16.28551,11.60839,11.3423
11.74187,41.43029,32.7043,20.32957,25.93603,8.204166,2.351742,16.12807,10.48574,14.44346,5.650707
2.292122,42.94892,36.34819,25.65939,22.70027,5.517935,10.52939,12.86743,5.114464,18.74126,6.355966
6.81495,38.99728,30.27129,19.75205,22.47628,3.277252,3.038553,12.64345,5.558823,12.66436,8.05352
13.045,30.9269,24.20902,18.26787,10.68009,11.20722,13.45386,0,14.63296,11.34975,12.45277
18.3669,29.82873,21.10274,7.719774,13.31375,14.8292,11.15598,11.52494,17.65197,0.998957,15.91498
1.56905,42.97902,36.37828,25.68948,22.71426,5.105943,10.1174,12.88142,4.989861,18.77135,6.732629
1.56905,42.97902,36.37828,25.68948,22.71426,5.105943,10.1174,12.88142,4.989861,18.77135,6.732629
1.56905,42.97902,36.37828,25.68948,22.71426,5.105943,10.1174,12.88142,4.989861,18.77135,6.732629
1.180368,43.26255,36.66182,25.97302,22.9978,5.334678,10.34613,13.16496,4.601179,19.05489,7.200051
1.180368,43.26255,36.66182,25.97302,22.9978,5.334678,10.34613,13.16496,4.601179,19.05489,7.200051
1.926228,43.36773,36.76701,26.07821,23.12189,5.716434,10.72789,13.28905,5.347038,19.16008,6.511045
18.08381,30.04859,21.32259,7.939631,13.53361,14.54612,10.8729,11.7448,17.36889,1.218814,16.13483
8.745955,41.02921,32.30322,19.92848,25.15748,5.538183,1.950655,15.32465,7.330667,14.04238,4.237937
14.0616,31.10677,22.38077,11.69195,14.5863,10.5239,8.706188,7.310308,13.34667,4.773836,17.18752
22.89311,20.34924,13.11889,11.92308,3.388023,21.05533,21.19318,11.21613,24.48108,10.94988,5.989248
2.255002,43.09255,36.49182,25.80302,22.8439,5.791896,10.80335,13.01106,5.675811,18.88489,6.234719
18.11082,29.31159,20.5856,7.202638,12.79112,14.57312,11.90419,11.35953,17.39589,0.4763286,15.39235
18.53197,30.11277,21.38677,8.00381,13.60314,14.99427,11.32106,11.80898,17.81704,1.288351,16.20437
23.13691,21.70061,15.99947,15.56942,0.3318246,21.29913,22.81009,10.93717,24.72487,12.56679,2.835393
23.65089,24.87645,15.61498,1.629751,16.94085,20.11319,16.43997,18.97298,22.93596,8.068041,19.54207
9.811089,39.49952,30.77352,18.39878,24.00525,6.273386,0.4209623,14.19729,8.554956,12.51268,5.767629
44.16903,1.709942,10.03686,23.96105,22.72063,42.33124,40.18423,31.96929,45.757,29.94094,13.15016
36.4629,22.52937,13.93748,11.44373,26.66326,32.92519,29.42156,29.7116,35.74796,18.80667,29.26448
13.80836,30.55059,23.83271,19.03123,10.30378,11.97057,14.21721,1.102302,15.39631,12.11311,12.07646
29.33011,24.30415,15.71225,4.310943,19.53048,25.79242,22.28877,22.57882,28.61519,11.67388,22.1317
51.20599,8.148965,17.08623,31.01041,29.75759,49.3682,47.22121,39.00625,52.79396,36.9779,6.717554
12.56156,38.58027,29.62182,15.6366,22.06529,9.023864,3.519776,13.29034,11.30543,9.750494,9.708368
24.11228,19.69698,10.73507,5.972932,9.338172,20.57458,18.74509,16.17989,23.39735,8.501792,11.9394
17.55795,32.79852,23.16058,9.175356,16.28353,14.02026,10.34704,14.07778,16.84303,3.968739,16.53563
20.25592,23.74867,18.04753,15.90171,3.501862,18.41814,20.63793,8.056179,21.84388,11.86685,6.103087
22.89128,21.45497,15.75383,15.32378,0.01267533,21.05349,22.56445,10.69153,24.47924,12.32115,2.6139
43.03881,0.4020964,9.004729,22.92892,21.59042,41.20103,39.05402,30.83908,44.62679,28.81073,23.9385
21.07253,28.73189,19.47042,5.485197,19.7981,17.53483,13.86161,17.59235,20.3576,7.483305,20.05021
21.07253,28.73189,19.47042,5.485197,19.7981,17.53483,13.86161,17.59235,20.3576,7.483305,20.05021
2.178868,42.95581,36.35508,25.66628,22.70716,5.548955,10.56041,12.87433,5.145483,18.74815,6.36286
28.61466,30.70402,21.44255,7.457326,22.76843,25.07697,21.40375,24.80055,27.89974,13.89562,20.90885
18.11082,29.31159,20.5856,7.202638,12.79112,14.57312,11.90419,11.35953,17.39589,0.4763286,15.39235
5.299909,38.86106,32.26033,21.57153,18.61241,3.18462,9.037043,8.77957,6.610363,14.6534,12.09524
18.29728,29.86164,21.13564,7.752682,13.34666,14.75959,11.08637,11.55785,17.58236,1.031865,15.94788
9.881426,35.69968,26.97369,16.28488,18.01021,6.343723,7.010443,8.150356,9.166492,9.366755,13.01041
26.45652,17.21502,11.71395,13.87364,5.008124,24.61874,23.7446,14.25678,28.04448,13.5013,7.356204
18.17808,29.73058,21.00459,7.621624,13.2156,14.64038,11.38648,11.42679,17.46315,0.900806,15.81682
18.0803,29.6328,20.9068,7.523839,13.11782,14.5426,11.2887,11.32901,17.36537,0.8030208,15.71904
1.155843,43.28771,36.68697,25.99817,23.02319,5.310153,10.32161,13.19035,4.576654,19.08004,7.144404
8.229537,41.54564,32.81963,20.4449,25.6739,6.054601,2.467073,15.84107,6.814248,14.5588,3.721519
8.229537,41.54564,32.81963,20.4449,25.6739,6.054601,2.467073,15.84107,6.814248,14.5588,3.721519
18.53694,30.09488,21.36344,7.980482,13.58526,14.99924,11.50613,11.78565,17.82201,1.270466,16.18648
15.98491,31.22753,22.50153,11.02182,14.70705,12.44721,9.752723,9.233618,15.26998,4.1037,17.30827
3.67291,43.78518,35.05917,24.53993,24.53206,4.064953,8.200121,14.69923,0.06612702,17.45224,7.008134
23.34754,20.77283,13.54247,12.37884,4.49572,21.50975,20.49872,11.67056,25.14552,10.25542,7.096946
1.240639,44.36727,36.52115,26.00191,24.12034,5.191851,10.5382,14.2875,4.407044,18.91422,8.22656
18.22136,29.77386,21.04786,7.6649,13.25888,14.68366,11.54024,11.47007,17.50643,0.9440823,15.8601
5.395279,40.20643,31.48043,20.9612,21.47688,1.85758,4.085785,11.64405,4.139151,13.87351,7.392934
3.040582,43.15284,34.42684,23.90761,23.89974,3.432626,7.567795,14.0669,0.5662006,16.81991,7.518978
15.35526,32.77715,23.8187,9.833475,16.26217,11.81756,8.144349,11.87508,14.64033,3.947372,14.33294
0.9302498,43.52066,36.41386,25.89462,23.25632,5.084558,10.09601,13.42348,4.351061,18.80693,7.396581
26.45652,17.21502,11.71395,13.87364,5.008124,24.61874,23.7446,14.25678,28.04448,13.5013,7.356204
26.44782,27.67338,18.41191,4.426684,19.73779,22.91012,19.23692,21.76991,25.73289,10.86498,22.5516
0.1600593,43.28669,35.76612,25.24689,23.08478,4.436824,9.448277,13.25195,3.96206,18.1592,8.362166
26.93285,16.8764,7.914498,8.199184,9.405974,23.39515,21.56567,17.10809,26.21793,11.32237,12.0072
1.648179,42.87909,36.27836,25.58957,22.61434,5.006024,10.01748,12.7815,5.06899,18.67144,7.103049
19.64046,24.98831,16.05576,7.353644,9.751652,16.10276,14.28504,12.30542,18.92554,4.041749,12.35288
25.57385,29.81936,20.55789,6.572661,21.88377,22.03616,18.36295,22.09367,24.85893,11.98464,20.75406
20.88794,22.72257,16.53092,15.33512,2.475758,19.05015,20.4618,8.68819,22.47589,11.67355,5.076982
51.20599,8.148965,17.08623,31.01041,29.75759,49.3682,47.22121,39.00625,52.79396,36.9779,6.717554
18.11082,29.31159,20.5856,7.202638,12.79112,14.57312,11.90419,11.35953,17.39589,0.4763286,15.39235
21.7161,21.40026,14.16991,12.9741,2.995933,19.87831,20.64573,10.03911,23.30406,10.40243,5.597157
2.201652,43.27447,36.67374,25.98494,23.00971,5.4014,10.41285,13.17688,4.997929,19.06681,7.214914
1.984639,43.08352,36.48279,25.79399,23.02654,5.210452,10.22191,13.1937,4.80698,18.87586,6.682235
26.61981,18.67412,9.712222,4.897056,13.0269,23.08212,21.25263,18.68743,25.90489,11.00933,15.62813
18.53694,30.09488,21.36344,7.980482,13.58526,14.99924,11.50613,11.78565,17.82201,1.270466,16.18648
7.805763,39.1354,30.4094,19.89017,23.18285,4.268063,3.176666,13.35002,6.549634,12.80247,9.365257
18.53694,30.09488,21.36344,7.980482,13.58526,14.99924,11.50613,11.78565,17.82201,1.270466,16.18648
4.564524,39.49411,31.76659,21.24735,19.24545,2.449236,7.871057,9.412612,5.874978,14.15966,11.4892
22.70897,25.63437,16.3729,2.38767,16.10914,19.17127,16.50234,15.95768,21.99404,5.052741,18.71036
23.66159,20.97895,10.5853,8.685583,7.040128,20.1239,18.29441,14.74224,22.94667,8.051107,9.641354
2.384115,43.35587,36.75515,26.06634,23.09112,5.482805,10.49426,13.25828,5.079334,19.14821,7.636379
20.70305,29.203,19.09301,5.780561,12.68253,17.16535,14.58106,13.368,19.98812,2.494833,15.28375
21.46021,26.97523,17.71376,3.728525,18.41579,17.92252,14.2493,17.98004,20.74529,7.359394,21.01702
25.6641,23.80005,14.53859,0.6449263,15.86445,22.1264,18.62276,18.9128,24.94917,8.007864,18.46568
18.53665,24.63686,17.40651,13.43563,4.83524,16.69886,17.55159,7.514234,20.12461,9.400765,7.436466
23.52942,19.48646,13.78532,13.83572,1.827868,21.69163,23.10582,11.32968,25.11738,12.86252,4.429092
25.6641,23.80005,14.53859,0.6449263,15.86445,22.1264,18.62276,18.9128,24.94917,8.007864,18.46568
45.12076,2.661678,10.9886,24.91279,23.67236,43.28297,41.13596,32.92102,46.70873,30.89268,13.41258
17.61111,31.35089,22.62489,9.241928,14.83591,14.07341,10.4002,13.0471,16.89618,2.521112,16.58879
9.423711,38.75206,30.02606,17.65133,22.93534,5.886008,0.3819205,13.12737,8.167579,11.76523,6.57051
0.04519543,43.17183,35.66278,25.14354,22.96992,4.333474,9.344927,13.13708,3.858709,18.05585,8.258817
